,matter,injection_params,weight,size,is_defect,platemark,type,price_before_takeoff
14122,gold,"1 Гранат Круг 2,5; 2 Гранат Овал 5*3; 1 Гранат Овал 6*4; 31 Фианит гранат Круг 1",2.81,17.5,0,585,decorative,1192.7
14123,gold,"1 Гранат Круг 2,5; 2 Гранат Овал 5*3; 1 Гранат Овал 6*4; 31 Фианит гранат Круг 1",3.06,18.5,0,585,decorative,1826.91
14124,silver,None,1.96,16.0,0,925,engagement,541.55
14125,silver,"14 Фианит круг 1,0=0,112; 1 Жемчуг белый 10-10,5=5,897",3.1,17.5,0,925,decorative,207.45
14126,silver,"14 Фианит круг 1,0=0,112; 1 Жемчуг белый 10-10,5=5,897",3.39,18.0,0,925,decorative,226.79
14127,gold,"1 Топаз Лондон Груша 4*3; 1 Топаз swiss Груша 5*3; 1 Топаз swiss Круг 2,5; 1 Топаз swiss Круг 3; 1 Топаз Лондон Маркиз 5*2,5",1.24,17.0,0,585,decorative,541.33
14128,gold,"1 Топаз Лондон Груша 4*3; 1 Топаз swiss Груша 5*3; 1 Топаз swiss Круг 2,5; 1 Топаз swiss Круг 3; 1 Топаз Лондон Маркиз 5*2,5",1.35,16.5,0,585,decorative,589.37
14129,silver,"38 Фианит круг 1,0=0,304",3.09,18.0,0,925,decorative,137.38
14130,silver,"38 Фианит круг 1,0=0,304",3.14,19.5,0,925,decorative,139.57
14131,silver,1 Аметист Круг 8,1.83,16.5,0,925,decorative,197.93
14132,silver,1 Аметист Круг 8,1.73,16.5,0,925,decorative,187.1
14133,silver,1 Аметист Круг 8,1.98,17.5,0,925,decorative,214.18
14134,silver,1 Аметист Круг 8,1.84,17.0,0,925,decorative,165.97
14136,silver,None,6.75,18.5,0,925,decorative,255.56
14137,silver,None,7.07,19.5,0,925,decorative,376.34
14140,silver,"6 Фианит круг 1,0=0,048; 1 Жемчуг белый 8-8,5=3,41",2.45,17.0,0,925,decorative,427.4
14141,silver,"6 Фианит круг 1,0=0,048; 1 Жемчуг белый 8-8,5=3,41",2.49,16.5,0,925,decorative,427.41
14142,silver,"6 Фианит круг 1,0=0,048; 1 Жемчуг белый 8-8,5=3,41",2.5,18.0,0,925,decorative,427.43
14143,silver,"6 Фианит круг 1,0=0,048; 1 Жемчуг белый 8-8,5=3,41",2.51,17.5,0,925,decorative,427.4
14144,silver,"6 Фианит круг 1,0=0,048; 1 Жемчуг белый 8-8,5=3,41",2.53,18.0,0,925,decorative,427.42
14146,silver,None,2.1,16.5,0,925,decorative,136.12
14149,gold,"1 Топаз Лондон Ов 6*4; 14 Фианит б/ц Кр 0,8",1.63,17.5,0,585,decorative,764.99
14150,gold,"1 Топаз Лондон Ов 6*4; 14 Фианит б/ц Кр 0,8",1.56,17.5,0,585,decorative,754.49
14151,gold,"1 Топаз Лондон Ов 6*4; 14 Фианит б/ц Кр 0,8",1.6,17.0,0,585,decorative,803.17
14152,gold,"1 Топаз Лондон Ов 6*4; 14 Фианит б/ц Кр 0,8",1.49,18.0,0,585,decorative,1056.11
14153,silver,None,5.33,17.0,0,925,decorative,244.01
14154,silver,None,5.45,19.0,0,925,decorative,244.0
14155,silver,None,5.52,19.0,0,925,decorative,243.98
14156,silver,None,5.6,18.0,0,925,decorative,276.36
14157,silver,None,5.29,17.0,0,925,decorative,276.4
14159,silver,None,5.85,20.0,0,925,decorative,276.41
14160,silver,None,5.52,18.0,0,925,decorative,276.39
14161,silver,None,5.6,19.0,0,925,decorative,276.36
14162,gold,"8 Цирконий кр 1,25 0,014; 1 Цирконий кр 3,25 0,00",2.04,17.0,0,585,decorative,1017.92
14163,gold,"8 Цирконий кр 1,25 0,014; 1 Цирконий кр 3,25 0,00",2.14,17.5,0,585,decorative,1023.84
14169,silver,"1 Цирконий кр 2,00",1.37,17.5,0,925,decorative,47.17
14170,gold,"38 Фианит Круг 1,00",2.04,17.0,0,585,decorative,947.13
14171,gold,"38 Фианит Круг 1,00",2.06,17.0,0,585,decorative,956.42
14172,gold,"38 Фианит Круг 1,00",2.09,18.0,1,585,decorative,1266.73
14173,gold,"38 Фианит Круг 1,00",2.11,17.0,0,585,decorative,979.67
14174,silver,None,7.57,17.0,0,925,decorative,345.57
14175,gold,None,2.01,18.5,0,585,decorative,961.64
14177,gold,None,1.97,17.0,0,585,decorative,942.53
14178,gold,None,1.74,16.5,0,585,decorative,1144.05
14179,gold,None,1.81,17.0,1,585,decorative,1191.16
14180,silver,None,2.62,17.0,0,925,decorative,171.11
14181,gold,"1 Топаз Лондон Груша 7*5; 19 Фианит бесцветный Круг 1; 4 Фианит бесцветный Круг 1,25; 2 Фианит бесцветный Круг 1,5",1.98,18.0,0,585,decorative,840.39
14182,gold,"16 фианит 1,25 Круг, 1 фианит 1,75 Круг",1.38,16.0,0,585,decorative,701.61
14184,silver,None,4.29,18.0,0,925,pechatki,1006.43
14187,silver,None,4.17,19.5,0,925,pechatki,293.73
14188,silver,None,4.28,23.0,0,925,pechatki,337.18
14189,silver,None,4.42,22.5,0,925,pechatki,348.16
14190,silver,None,4.47,23.0,0,925,pechatki,352.19
14191,silver,None,4.52,19.5,1,925,pechatki,311.25
14192,silver,None,4.55,22.5,0,925,pechatki,358.49
14193,silver,None,4.57,22.0,0,925,pechatki,359.98
14194,silver,None,4.68,22.5,1,925,pechatki,368.69
14195,silver,None,4.33,19.5,0,925,pechatki,298.12
14197,silver,None,4.46,22.0,0,925,pechatki,351.4
14198,silver,None,4.47,22.5,0,925,pechatki,352.19
14199,gold,1 Бриллиант Кр-57-0.1ct-3/5А 15 Бриллиант Кр-57-0.2ct-3/6А,3.18,16.5,0,585,decorative,3171.26
14200,gold,1 Бриллиант Кр-57-0.1ct-3/5А 15 Бриллиант Кр-57-0.2ct-3/6А,3.21,16.5,0,585,decorative,3190.96
14201,gold,1 Бриллиант Кр-57-0.1ct-3/5А 15 Бриллиант Кр-57-0.2ct-3/6А,3.48,17.5,1,585,decorative,3368.29
14202,gold,1 Бриллиант Кр-57-0.1ct-3/5А 15 Бриллиант Кр-57-0.2ct-3/6А,3.45,17.0,0,585,decorative,3348.57
14203,gold,"1БРКр-57 6/6Б 0,3 ",2.52,17.0,0,585,engagement,4490.72
14204,silver,1 Фианит б/ц Круг 7; 8 Фианит б/ц Круг 1,2.07,17.5,0,925,decorative,96.52
14205,silver,1 Фианит б/ц Круг 7; 8 Фианит б/ц Круг 1,2.17,19.5,0,925,decorative,101.14
14206,silver,1 Фианит б/ц Круг 7; 8 Фианит б/ц Круг 1,2.0,17.0,0,925,decorative,93.24
14207,silver,1 Фианит б/ц Круг 7; 8 Фианит б/ц Круг 1,1.99,18.5,0,925,decorative,92.79
14208,silver,1 Фианит б/ц Круг 7; 8 Фианит б/ц Круг 1,2.01,18.5,0,925,decorative,93.69
14209,silver,1 Фианит б/ц Круг 7; 8 Фианит б/ц Круг 1,2.05,17.5,0,925,decorative,95.55
14210,silver,1 Фианит б/ц Круг 7; 8 Фианит б/ц Круг 1,2.0,18.5,0,925,decorative,93.24
14211,silver,1 Фианит б/ц Круг 7; 8 Фианит б/ц Круг 1,2.03,18.0,0,925,decorative,94.66
14212,silver,"1 Кварц синт.недраг Круг 10; 4 Фианит б/ц Круг 1,5",2.6,17.0,0,925,decorative,190.92
14213,gold,28 Фианит бесцветный Круг 1; 1 Хризолит Овал 7*5,2.0,17.0,0,585,decorative,827.12
14214,gold,28 Фианит бесцветный Круг 1; 1 Хризолит Овал 7*5,1.98,17.5,0,585,decorative,898.56
14215,silver,None,4.71,18.5,0,925,decorative,144.79
14216,silver,None,4.78,18.5,0,925,decorative,144.79
14217,gold,"1 Гранат Груша 6*4; 1 Гранат Круг 2,5; 1 Гранат Круг 2,75; 1 Гранат Маркиз 5*2,5; 1 Гранат Маркиз 6*3",1.66,17.0,0,585,decorative,704.57
14218,silver,"1 Наноситал синт. Овал 11*9; 18 Фианит Круг 1,25",3.08,17.0,0,925,decorative,670.36
14219,gold,"6 Корунд синт. сапфир Овал 4*3; 10 Фианит бесцветный Круг 1,25",1.82,17.5,0,585,decorative,826.68
14220,gold,"6 Корунд синт. сапфир Овал 4*3; 10 Фианит бесцветный Круг 1,25",2.05,16.5,0,585,decorative,931.19
14222,gold,"6 Корунд синт. сапфир Овал 4*3; 10 Фианит бесцветный Круг 1,25",1.75,17.0,0,585,decorative,794.87
14223,silver,"2 Фианит б/ц маркиз 4*2=0,26; 1 Фианит круг 1,5=0,027; 1 Жемчуг белый 8-8,5=3,2",2.47,17.5,0,925,decorative,427.41
14224,silver,"2 Фианит б/ц маркиз 4*2=0,26; 1 Фианит круг 1,5=0,027; 1 Жемчуг белый 8-8,5=3,2",2.36,16.5,0,925,decorative,427.42
14225,silver,1 Аметист Круг 6,2.42,18.0,0,925,decorative,82.81
14226,gold,"1БРКр-57 4/2A 0,11  6БРКр-57 3/6Б 0,05",2.04,17.5,0,585,engagement,1783.61
14227,gold,"1БРКр-57 4/2A 0,11  6БРКр-57 3/6Б 0,05",2.07,16.0,0,585,engagement,1635.86
14228,gold,"1БРКр-57 4/2A 0,11  6БРКр-57 3/6Б 0,05",2.15,16.0,0,585,engagement,1722.24
14229,gold,"1БРКр-57 4/2A 0,11  6БРКр-57 3/6Б 0,05",2.16,16.5,0,585,engagement,1778.82
14230,gold,"1БРКр-57 4/2A 0,11  6БРКр-57 3/6Б 0,05",2.24,17.0,0,585,engagement,1801.63
14231,gold,"1БРКр-57 4/2A 0,11  6БРКр-57 3/6Б 0,05",2.19,17.0,0,585,engagement,1931.71
14232,gold,"1БРКр-57 4/2A 0,11  6БРКр-57 3/6Б 0,05",2.23,17.0,0,585,engagement,1944.34
14233,gold,"1БРКр-57 4/2A 0,11  6БРКр-57 3/6Б 0,05",2.25,17.0,0,585,engagement,1950.66
14234,gold,"1БРКр-57 4/2A 0,11  6БРКр-57 3/6Б 0,05",2.16,17.5,0,585,engagement,1705.73
14235,gold,"1БРКр-57 4/2A 0,11  6БРКр-57 3/6Б 0,05",1.94,16.0,0,585,engagement,1996.16
14236,gold,"1БРКр-57 4/2A 0,11  6БРКр-57 3/6Б 0,05",2.07,16.5,0,585,engagement,2293.6
14237,gold,"1БРКр-57 4/2A 0,11  6БРКр-57 3/6Б 0,05",1.84,15.5,0,585,engagement,2536.7
14238,gold,"1БРКр-57 4/2A 0,11  6БРКр-57 3/6Б 0,05",1.9,15.0,0,585,engagement,2146.56
14239,gold,"1БРКр-57 4/2A 0,11  6БРКр-57 3/6Б 0,05",1.91,15.0,0,585,engagement,2150.56
14240,gold,"1БРКр-57 4/2A 0,11  6БРКр-57 3/6Б 0,05",1.96,15.0,0,585,engagement,2492.22
14241,gold,"1БРКр-57 4/2A 0,11  6БРКр-57 3/6Б 0,05",1.97,15.0,0,585,engagement,2174.84
14243,gold,"1БРКр-57 4/2A 0,11  6БРКр-57 3/6Б 0,05",2.22,16.5,0,585,engagement,2266.44
14244,gold,"1БРКр-57 5/5A 0,12 ",1.25,15.0,0,585,engagement,1283.18
14245,gold,"1БРКр-57 5/5A 0,12 ",1.28,15.5,0,585,engagement,1339.38
14246,gold,"1БРКр-57 5/5A 0,12 ",1.31,16.5,0,585,engagement,1351.63
14247,gold,"1БРКр-57 5/5A 0,12 ",1.31,17.0,0,585,engagement,1469.17
14248,gold,"1БРКр-57 5/5A 0,12 ",1.39,16.0,0,585,engagement,1414.53
14249,silver,"1 Фианит круг 6,0=1,46; 2 Фианит круг 2,5=0,236; 48 Фианит круг 1,0=0,384",2.76,17.0,0,925,decorative,468.68
14250,silver,"1 Фианит круг 6,0=1,46; 2 Фианит круг 2,5=0,236; 48 Фианит круг 1,0=0,384",2.83,17.0,0,925,decorative,480.56
14251,silver,"1 Фианит круг 6,0=1,46; 2 Фианит круг 2,5=0,236; 48 Фианит круг 1,0=0,384",2.93,18.0,0,925,decorative,533.2
14252,gold,None,1.59,18.0,0,585,decorative,664.22
14256,silver,"8 Фианит круг 1,5=0,216; 23 Фианит круг 1,25=0,368; 1 Жемчуг культ. белый 8-8,5=3,355",3.6,17.5,0,925,decorative,625.86
14257,silver,"8 Фианит круг 1,5=0,216; 23 Фианит круг 1,25=0,368; 1 Жемчуг культ. белый 8-8,5=3,355",3.52,16.5,0,925,decorative,612.13
14258,silver,"8 Фианит круг 1,5=0,216; 23 Фианит круг 1,25=0,368; 1 Жемчуг культ. белый 8-8,5=3,355",3.71,17.0,0,925,decorative,645.13
14259,silver,"8 Фианит круг 1,5=0,216; 23 Фианит круг 1,25=0,368; 1 Жемчуг культ. белый 8-8,5=3,355",3.83,17.0,0,925,decorative,666.04
14260,silver,"8 Фианит круг 1,5=0,216; 23 Фианит круг 1,25=0,368; 1 Жемчуг культ. белый 8-8,5=3,355",3.65,16.5,0,925,decorative,634.55
14261,silver,"8 Фианит круг 1,5=0,216; 23 Фианит круг 1,25=0,368; 1 Жемчуг культ. белый 8-8,5=3,355",3.45,18.0,0,925,decorative,995.12
14262,gold,None,2.56,17.5,1,585,decorative,1317.09
14263,gold,"1БРКр-57 5/3A 0,14 ",1.25,17.0,0,585,engagement,1736.49
14264,gold,"1Жемчуг культ. 6,75 14БРКр-57 1/3A 0,2",4.17,17.0,0,585,decorative,2504.17
14265,gold,"12 Фианит б/ц Круг 1,5",1.62,16.5,0,585,decorative,710.84
14266,gold,"12 Фианит б/ц Круг 1,5",1.66,17.0,0,585,decorative,770.75
14267,gold,"12 Фианит б/ц Круг 1,5",1.65,18.0,0,585,decorative,766.11
14268,gold,"12 Фианит б/ц Круг 1,5",1.66,18.0,0,585,decorative,918.68
14269,gold,"12 Фианит б/ц Круг 1,5",1.54,18.0,0,585,decorative,852.3
14271,silver,1 Аметист Круг 6; 12 Фианит б/ц Круг 1,2.06,16.0,0,925,decorative,61.99
14272,silver,None,1.02,15.0,0,925,decorative,74.68
14273,silver,None,1.11,15.5,0,925,decorative,81.25
14274,silver,None,1.21,17.0,0,925,decorative,88.62
14275,silver,None,1.17,16.5,1,925,decorative,85.69
14276,silver,None,1.13,16.0,0,925,decorative,82.76
14277,silver,None,1.12,16.0,0,925,decorative,82.05
14280,silver,None,0.98,15.0,0,925,decorative,71.75
14282,silver,None,1.13,16.5,0,925,decorative,82.76
14284,gold,"Родий1Сапфир нат. Гр 3/2 0,49 12БРКр-57 1/2A 0,15 ",1.48,16.5,0,585,decorative,2022.61
14285,gold,"Родий1Сапфир нат. Гр 3/2 0,49 12БРКр-57 1/2A 0,15 ",1.53,16.5,0,585,decorative,2285.38
14286,gold,"Родий1Сапфир нат. Гр 3/2 0,49 12БРКр-57 1/2A 0,15 ",1.56,16.5,0,585,decorative,2214.86
14287,gold,"Родий1Сапфир нат. Гр 3/2 0,49 12БРКр-57 1/2A 0,15 ",1.67,17.0,0,585,decorative,2122.04
14289,gold,"13 фианит 1,25 Круг, 7 фианит 1,5 Круг",2.06,16.0,0,585,decorative,1053.69
14290,gold,"1 Топаз swiss Овал 7*5; 10 Фианит бесцветный Круг 1,25",2.24,17.5,0,585,decorative,1028.97
14291,gold,"1 Топаз swiss Овал 7*5; 10 Фианит бесцветный Круг 1,25",2.42,18.5,0,585,decorative,1111.65
14292,silver,"1 Аметист Круг 6; 5 Фианит бесцветный Трапеция 5*2,5*1,5",2.24,17.0,0,925,decorative,93.83
14293,gold,"1 Бр Круг 57 0,055 3/6А; 15 Бр Круг 17 0,088 2/3А",2.83,16.0,0,585,decorative,1776.99
14294,gold,"32 фианит Сваровски 1,0 Круг, 1 фианит Сваровски 4,0 круг-88",1.96,16.0,0,585,decorative,717.26
14295,gold,"1 Топаз Груша 6*4; 1 Топаз Круг 2,5; 1 Топаз Круг 3,5; 1 Топаз Овал 6*4",2.05,16.5,0,585,decorative,594.5
14296,silver,"1 Фианит Swarovski Круг 3,50 0,064, 18 Фианит Круг 0,80 0,017",1.38,17.5,0,925,engagement,100.96
14297,gold,1 Бриллиант Кр-57-0.06ct-3/5А. 5 Бриллиант Кр-57-0.01ct-4/5А.,1.57,18.0,0,585,engagement,1196.51
14298,gold,1 Бриллиант Кр-57-0.05ct-3/6А,1.83,18.0,0,585,decorative,1374.73
14299,gold,1 Бриллиант Кр-57-0.03ct-3/6А,1.6,16.5,0,585,engagement,1168.19
14300,gold,1 Бриллиант Кр-57-0.03ct-3/6А,1.69,16.5,0,585,engagement,1228.53
14301,gold,1 Бриллиант Кр-57-0.03ct-3/6А,1.7,16.5,0,585,engagement,1235.24
14302,silver,None,1.96,18.0,0,925,decorative,64.41
14304,silver,None,1.95,18.5,0,925,decorative,119.26
14305,silver,None,2.05,18.0,0,925,decorative,125.38
14309,gold,"1 Топаз swiss Круг 1,5; 1 Топаз swiss Круг 2; 1 Топаз swiss Круг 6; 1 Фианит лондон Круг 1,5; 9 Фианит б/ц Круг 1",1.93,17.0,0,585,decorative,1398.98
14310,gold,"1 Топаз swiss Круг 1,5; 1 Топаз swiss Круг 2; 1 Топаз swiss Круг 6; 1 Фианит лондон Круг 1,5; 9 Фианит б/ц Круг 1",1.91,18.0,0,585,decorative,1384.5
14311,gold,"1 Топаз swiss Круг 1,5; 1 Топаз swiss Круг 2; 1 Топаз swiss Круг 6; 1 Фианит лондон Круг 1,5; 9 Фианит б/ц Круг 1",1.99,17.5,0,585,decorative,1442.49
14312,gold,None,2.16,18.5,0,585,decorative,2282.28
14315,gold,None,2.39,18.0,0,585,decorative,2439.76
14316,gold,"1БРКр-57 2/6A 0,7",5.13,18.0,0,585,decorative,30078.01
14317,silver,None,4.97,22.0,0,925,pechatki,258.29
14318,silver,None,4.98,21.5,0,925,pechatki,258.81
14320,silver,None,4.94,22.0,0,925,pechatki,256.78
14321,silver,None,4.95,22.0,1,925,pechatki,257.3
14322,silver,None,4.52,19.5,0,925,pechatki,311.25
14323,silver,None,4.55,19.5,0,925,pechatki,313.27
14324,silver,None,5.2,21.5,0,925,pechatki,409.66
14325,silver,None,5.21,22.0,0,925,pechatki,410.44
14326,silver,None,5.23,22.0,0,925,pechatki,412.02
14327,silver,None,7.96,17.0,0,925,decorative,268.89
14328,silver,"27 Фианит круг 1,0=0,216; 1 Жемчуг культ. белый 8-8,5=3,251",3.36,18.0,0,925,decorative,553.32
14329,silver,"27 Фианит круг 1,0=0,216; 1 Жемчуг культ. белый 8-8,5=3,251",3.35,18.5,0,925,decorative,123.88
14330,silver,"36 Фианит круг 1,0=0,288  1 Жемчуг белый 10-10,5=5,6",3.2,16.5,0,925,decorative,331.23
14331,silver,"46 Фианит б/ц Кр 1,25",5.42,18.5,0,925,decorative,772.89
14332,gold,"5 Фианит бесцв. Круг 1; 1 Фианит бесцв. Круг 3; 1 Фианит ЛСК Круг 1,5",1.54,17.5,0,585,decorative,446.6
14333,gold,"5 Фианит бесцв. Круг 1; 1 Фианит бесцв. Круг 3; 1 Фианит ЛСК Круг 1,5",1.64,18.0,0,585,decorative,878.48
14334,gold,"6 Фианит Круг 1,25  =0,096  1 Жемчуг белый 8-8,5 =3,181",2.93,16.5,0,585,decorative,4248.5
14335,silver,1 Гранат Круг 9; 30 Фианит б/ц Круг 1,2.64,17.5,0,925,decorative,343.57
14336,silver,1 Гранат Круг 9; 30 Фианит б/ц Круг 1,2.76,18.0,0,925,decorative,425.7
14337,silver,1 Гранат Круг 9; 30 Фианит б/ц Круг 1,2.78,18.0,0,925,decorative,428.73
14338,gold,1 Топаз Лондон Груша 6*4; 5 Фианит бесцветный Круг 1,1.36,17.0,0,585,decorative,811.97
14339,gold,1 Топаз Лондон Груша 6*4; 5 Фианит бесцветный Круг 1,1.5,17.5,0,585,decorative,895.53
14340,gold,"1 Фианит б/ц Круг 4,5",1.5,18.0,0,585,engagement,617.81
14341,gold,"1 Фианит б/ц Круг 4,5",1.68,17.5,0,585,engagement,691.94
14342,gold,"1 Фианит б/ц Круг 4,5",1.71,18.0,0,585,engagement,797.85
14344,silver,None,2.96,17.5,0,925,decorative,288.24
14345,silver,"10 Фианит круг 1,0=0,08; 1 Жемчуг белый 10-10,5=5,35",3.59,17.0,0,925,decorative,787.04
14346,silver,1 Аметист Круг 5; 10 Фианит б/ц Круг 1,1.46,17.5,0,925,decorative,89.34
14347,gold,2 Бриллиант Кр-57-0.11ct-3/5А. 1 Бриллиант Кр-57-0.08ct-3/5А.,2.15,17.5,0,585,decorative,2124.65
