,matter,injection_params,weight,size,is_defect,platemark,type,price_before_takeoff,price_after_discount
16338,gold,1 Бриллиант Кр-57-0.25ct-4/6А.,2.6,16.0,0,585,engagement,2675.89,2006.92
16339,gold,1 Бриллиант Кр-57-0.25ct-4/6А.,2.82,17.5,1,585,engagement,3003.3,2252.48
16340,gold,1 Бриллиант Кр-57-0.25ct-4/6А.,2.65,17.0,0,585,engagement,2909.44,2182.08
16341,gold,1 Бриллиант Кр-57-0.25ct-4/6А.,2.59,16.0,0,585,engagement,2876.3,2157.23
16342,gold,1 Бриллиант Кр-57-0.25ct-4/6А.,2.57,17.5,0,585,engagement,2865.27,2148.95
16343,gold,1 Топаз Лондон Груша 7*5; 14 Фианит бесцв. Круг 1,2.04,18.5,0,585,decorative,895.36,537.22
16344,gold,"14 Цирконий круг 1,00 0,021; 4 Цирконий круг 1,00 0,006; 1 Цирконий круг 4,00 0,07",1.73,16.0,0,585,engagement,870.9,435.45
16345,gold,"14 Цирконий круг 1,00 0,021; 4 Цирконий круг 1,00 0,006; 1 Цирконий круг 4,00 0,07",1.7,16.5,0,585,engagement,1218.54,609.27
16346,gold,"14 Цирконий круг 1,00 0,021; 4 Цирконий круг 1,00 0,006; 1 Цирконий круг 4,00 0,07",1.68,16.5,0,585,engagement,1204.26,602.13
16347,gold,"14 Цирконий круг 1,00 0,021; 4 Цирконий круг 1,00 0,006; 1 Цирконий круг 4,00 0,07",1.83,17.0,0,585,engagement,1311.78,655.89
16348,gold,"14 Цирконий круг 1,00 0,021; 4 Цирконий круг 1,00 0,006; 1 Цирконий круг 4,00 0,07",1.83,17.0,0,585,engagement,1311.78,655.89
16349,gold,"14 Цирконий круг 1,00 0,021; 4 Цирконий круг 1,00 0,006; 1 Цирконий круг 4,00 0,07",1.86,16.5,0,585,engagement,1333.27,666.63
16350,gold,"14 Цирконий круг 1,00 0,021; 4 Цирконий круг 1,00 0,006; 1 Цирконий круг 4,00 0,07",1.91,17.5,0,585,engagement,1369.11,684.55
16351,gold,"14 Цирконий круг 1,00 0,021; 4 Цирконий круг 1,00 0,006; 1 Цирконий круг 4,00 0,07",1.65,18.0,0,585,engagement,1182.7,591.35
16352,gold,"14 Цирконий круг 1,00 0,021; 4 Цирконий круг 1,00 0,006; 1 Цирконий круг 4,00 0,07",1.72,16.5,0,585,engagement,1232.9,616.45
16353,gold,"14 Цирконий круг 1,00 0,021; 4 Цирконий круг 1,00 0,006; 1 Цирконий круг 4,00 0,07",1.81,16.5,0,585,engagement,1297.43,648.71
16354,gold,"14 Цирконий круг 1,00 0,021; 4 Цирконий круг 1,00 0,006; 1 Цирконий круг 4,00 0,07",1.83,18.0,0,585,engagement,1311.78,655.89
16355,gold,"14 Цирконий круг 1,00 0,021; 4 Цирконий круг 1,00 0,006; 1 Цирконий круг 4,00 0,07",1.96,18.0,0,585,engagement,1404.95,702.47
16356,gold,"14 Цирконий круг 1,00 0,021; 4 Цирконий круг 1,00 0,006; 1 Цирконий круг 4,00 0,07",1.9,17.5,0,585,engagement,1361.9,680.95
16357,gold,"14 Цирконий круг 1,00 0,021; 4 Цирконий круг 1,00 0,006; 1 Цирконий круг 4,00 0,07",1.68,17.0,0,585,engagement,1204.26,602.13
16358,silver,"10 Цирконий кр 1,25",1.38,17.5,0,925,decorative,48.69,29.21
16359,silver,None,2.06,16.0,0,925,engagement,583.68,116.74
16360,gold,1 Топаз swiss Груша 6*4; 7 Фианит бесцветный Круг 1,1.34,17.0,0,585,decorative,617.67,370.60
16361,gold,1 Топаз swiss Груша 6*4; 7 Фианит бесцветный Круг 1,1.19,16.5,0,585,decorative,548.51,329.10
16362,gold,"8 Фианит бесцветный Круг 1; 2 Фианит бесцветный Круг 2,5; 1 Фианит бесцветный Круг 3,5",1.6,16.0,0,585,decorative,673.76,404.26
16363,gold,"8 Фианит бесцветный Круг 1; 2 Фианит бесцветный Круг 2,5; 1 Фианит бесцветный Круг 3,5",1.6,16.5,0,585,decorative,673.76,404.26
16364,gold,"8 Фианит бесцветный Круг 1; 2 Фианит бесцветный Круг 2,5; 1 Фианит бесцветный Круг 3,5",1.7,17.5,0,585,decorative,940.88,564.53
16365,silver,None,5.97,17.5,0,925,decorative,342.14,239.50
16366,silver,None,6.08,16.5,0,925,decorative,342.18,239.53
16367,silver,None,6.21,17.0,0,925,decorative,342.17,239.52
16368,silver,None,6.65,17.0,0,925,decorative,342.14,239.50
16369,silver,None,6.63,18.5,0,925,decorative,342.17,239.52
16370,gold,None,1.73,17.0,0,585,decorative,972.76,583.66
16371,gold,None,1.79,19.0,0,585,decorative,844.41,506.65
16372,silver,"1 Раух-топаз Круг 5; 4 Фианит бесцветный Багет прямоуг-ый 4*2; 4 Фианит бесцветный Круг 1,25",1.81,16.0,0,925,decorative,62.7,37.62
16373,gold,3 Корунд синт. сапфир Гр; 20 Фианит изумруд Кр; 56 Фианит сапфир Кр,3.84,18.0,0,585,decorative,2735.92,1367.96
16374,gold,"1 Фианит Swarovski Круг 4,00 0,093",1.36,17.0,0,585,decorative,560.88,336.53
16375,gold,"1 Фианит Кр 3,00 0,038;2 Фианит Кр 1,50 0,011;",1.03,15.0,0,585,engagement,685.92,342.96
16376,gold,None,1.43,17.0,0,585,engagement,3175.93,2381.95
16377,gold,None,1.44,17.5,0,585,engagement,3183.45,2387.59
16378,gold,None,1.45,18.5,0,585,engagement,3190.8,2393.10
16379,gold,None,1.5,18.5,0,585,engagement,3228.08,2421.06
16380,gold,None,1.42,17.5,0,585,engagement,3168.49,2376.37
16381,gold,None,1.3,17.0,0,585,engagement,3284.31,2463.23
16382,gold,None,1.32,17.0,0,585,engagement,3291.09,2468.32
16383,gold,None,1.34,16.0,0,585,engagement,3297.89,2473.42
16384,gold,None,1.35,17.5,0,585,engagement,3301.28,2475.96
16385,gold,None,1.4,17.0,0,585,engagement,3318.25,2488.69
16386,gold,None,1.42,16.0,0,585,engagement,3325.04,2493.78
16387,gold,None,1.42,18.0,0,585,engagement,3325.04,2493.78
16388,silver,None,2.86,17.5,0,925,decorative,138.88,83.33
16389,silver,None,3.01,18.0,1,925,decorative,146.17,58.47
16390,gold,28 Бриллиант Кр-57-0.12ct-3/5А. 22 Сапфир Кр-0.99ct-3/3А.,2.9,17.0,0,585,decorative,2119.87,1589.90
16393,gold,12 Бриллиант Кр-57-0.05ct-3/6А 1 Рубин Ов-0.32ct-3/3А 1 Рубин Ов-0.59ct-3/3А,3.27,17.0,0,585,decorative,3057.35,2293.01
16394,gold,12 Бриллиант Кр-57-0.05ct-3/6А 1 Рубин Ов-0.32ct-3/3А 1 Рубин Ов-0.59ct-3/3А,3.4,17.5,0,585,decorative,3035.86,2276.90
16395,gold,12 Бриллиант Кр-57-0.05ct-3/6А 1 Рубин Ов-0.32ct-3/3А 1 Рубин Ов-0.59ct-3/3А,3.48,18.0,0,585,decorative,3184.48,2388.36
16396,gold,1 Фианит бесцветный Круг 5; 24 Фианит бесцветный Круг 1,2.21,17.5,0,585,decorative,1307.55,653.78
16397,gold,1 Фианит бесцветный Круг 5; 24 Фианит бесцветный Круг 1,2.29,16.5,0,585,decorative,1354.92,677.46
16398,gold,1 Фианит бесцветный Круг 5; 24 Фианит бесцветный Круг 1,2.32,17.5,0,585,decorative,1372.63,686.32
16399,silver,None,3.88,21.0,0,925,pechatki,201.68,121.01
16400,silver,None,4.26,23.0,0,925,pechatki,335.56,201.34
16401,silver,None,4.34,23.0,1,925,pechatki,341.86,136.74
16402,silver,None,4.78,23.0,0,925,pechatki,376.62,225.97
16403,gold,None,2.0,18.0,0,585,decorative,740.44,444.26
16404,gold,None,2.03,18.5,0,585,decorative,973.04,583.82
16405,gold,12 Бриллиант Кр-57-0.05ct-3/6А 1 Рубин Ов-0.32ct-3/3А 1 Рубин Ов-0.59ct-3/3А,3.27,17.0,0,585,decorative,3057.35,2293.01
16406,gold,12 Бриллиант Кр-57-0.05ct-3/6А 1 Рубин Ов-0.32ct-3/3А 1 Рубин Ов-0.59ct-3/3А,3.4,17.5,0,585,decorative,3035.86,2276.90
16407,gold,12 Бриллиант Кр-57-0.05ct-3/6А 1 Рубин Ов-0.32ct-3/3А 1 Рубин Ов-0.59ct-3/3А,3.48,18.0,0,585,decorative,3184.48,2388.36
16408,gold,"1 Фианит Кр 3,25 0,048;2 Фианит Кр 2,75 0,058;2 Фианит Кр 2,00 0,022;",0.91,15.5,0,585,decorative,606.04,303.02
16409,silver,"6 Фианит бесцветный Круг 1,25; 2 Фианит бесцветный Круг 2; 9 Фианит бесцветный Круг 1",1.59,16.5,0,925,decorative,253.03,50.61
16410,silver,None,1.9,17.0,0,925,decorative,471.11,94.22
16411,gold,"1 фианит 3,0 Круг",2.23,17.5,0,585,engagement,1230.27,738.16
16412,gold,"1 фианит 3,0 Круг",2.24,17.5,0,585,engagement,1235.81,741.48
16413,gold,"1 фианит 3,0 Круг",2.25,18.0,0,585,engagement,1241.33,744.80
16414,gold,"1 фианит 3,0 Круг",2.29,17.5,0,585,engagement,1263.32,757.99
16415,gold,"1 фианит 3,0 Круг",2.3,18.0,0,585,engagement,1268.84,761.30
16416,gold,"1 фианит 3,0 Круг",2.3,18.0,0,585,engagement,1268.84,761.30
16417,gold,"1 фианит 3,0 Круг",2.32,18.5,0,585,engagement,1279.87,767.92
16418,gold,"1 фианит 3,0 Круг",2.34,18.5,0,585,engagement,1290.91,774.54
16419,gold,"6 Фианит бесцветный Круг 0,8; 4 Фианит бесцветный Круг 1; 1 Хризолит Овал 6*4",1.43,18.0,0,585,decorative,853.72,426.86
16420,gold,"6 Фианит бесцветный Круг 0,8; 4 Фианит бесцветный Круг 1; 1 Хризолит Овал 6*4",1.3,16.5,0,585,decorative,599.18,359.51
16421,gold,"1 Бр Круг 57 0,069 3/5А; 2 Бр Круг 57 0,026 3/5А",1.9,18.0,0,585,decorative,1181.14,885.85
16422,silver,None,4.75,18.5,0,925,decorative,171.48,120.04
16423,silver,None,4.94,18.0,0,925,decorative,171.42,119.99
16424,silver,None,4.96,18.5,0,925,decorative,171.47,120.03
16425,silver,None,4.89,17.0,0,925,decorative,171.49,120.04
16426,silver,None,5.02,18.0,0,925,decorative,171.43,120.00
16427,silver,None,5.19,17.5,0,925,decorative,171.48,120.04
16428,gold,1 Топаз swiss Груша 5*3; 1 Топаз Лондон Груша 5*3; 1 Топаз swiss Круг 3; 1 Топаз Лондон Круг 3,1.33,17.0,0,585,decorative,640.55,384.33
16429,gold,1 Топаз swiss Груша 5*3; 1 Топаз Лондон Груша 5*3; 1 Топаз swiss Круг 3; 1 Топаз Лондон Круг 3,1.33,17.0,0,585,decorative,599.06,359.44
16430,gold,1 Топаз swiss Груша 5*3; 1 Топаз Лондон Груша 5*3; 1 Топаз swiss Круг 3; 1 Топаз Лондон Круг 3,1.45,17.5,0,585,decorative,653.14,391.88
16431,gold,1 Топаз swiss Груша 5*3; 1 Топаз Лондон Груша 5*3; 1 Топаз swiss Круг 3; 1 Топаз Лондон Круг 3,1.45,17.5,0,585,decorative,698.35,419.01
16432,gold,1 Топаз swiss Груша 5*3; 1 Топаз Лондон Груша 5*3; 1 Топаз swiss Круг 3; 1 Топаз Лондон Круг 3,1.44,17.5,0,585,decorative,699.91,419.95
16433,gold,1 Топаз swiss Груша 5*3; 1 Топаз Лондон Груша 5*3; 1 Топаз swiss Круг 3; 1 Топаз Лондон Круг 3,1.45,18.0,0,585,decorative,704.82,422.89
16434,gold,1 Топаз swiss Груша 5*3; 1 Топаз Лондон Груша 5*3; 1 Топаз swiss Круг 3; 1 Топаз Лондон Круг 3,1.54,18.5,0,585,decorative,827.24,496.34
16435,gold,1 Топаз swiss Груша 5*3; 1 Топаз Лондон Груша 5*3; 1 Топаз swiss Круг 3; 1 Топаз Лондон Круг 3,1.46,18.0,0,585,decorative,784.3,470.58
16436,gold,"18 Фианит Круг 1,00; 4 Фианит Круг 0,80",1.98,20.0,0,585,decorative,959.47,479.73
16437,gold,"18 Фианит Круг 1,00; 4 Фианит Круг 0,80",1.98,18.5,0,585,decorative,919.99,460.00
16438,gold,"18 Фианит Круг 1,00; 4 Фианит Круг 0,80",1.88,18.5,0,585,decorative,873.56,436.78
16439,gold,1 Гранат Груша Table 4*3; 1 Гранат Овал 6*4; 1 Гранат Овал Table 4*3; 4 Фианит гранат Круг 1,1.77,17.0,0,585,decorative,700.6,420.36
16440,gold,None,2.15,17.0,0,585,decorative,1197.4,718.44
16441,gold,None,2.83,17.0,0,585,decorative,1006.66,604.00
16442,silver,None,3.6,16.0,0,925,decorative,284.69,170.81
16443,silver,None,3.91,16.5,0,925,decorative,309.2,185.52
16444,silver,None,2.44,16.5,0,925,decorative,130.27,78.16
16445,silver,None,2.44,16.5,0,925,decorative,130.27,78.16
16446,silver,None,2.44,16.5,0,925,decorative,130.27,78.16
16447,silver,None,2.45,16.0,0,925,decorative,130.81,78.48
16448,silver,None,2.45,16.0,0,925,decorative,117.72,70.63
16449,silver,None,2.47,16.0,0,925,decorative,118.68,71.21
16450,silver,None,2.55,17.5,0,925,decorative,136.12,81.67
16451,silver,None,2.54,17.5,0,925,decorative,135.59,81.35
16452,silver,None,2.43,16.5,0,925,decorative,129.74,77.84
16453,silver,None,2.56,17.5,0,925,decorative,136.65,81.99
16454,silver,None,2.42,17.0,0,925,decorative,129.2,77.52
16455,silver,None,2.48,17.0,0,925,decorative,132.41,79.44
16456,silver,None,2.48,17.0,0,925,decorative,132.41,79.44
16457,silver,None,2.43,16.0,0,925,decorative,129.74,77.84
16458,silver,None,2.43,16.0,0,925,decorative,129.74,77.84
16459,silver,None,2.46,16.5,0,925,decorative,131.34,78.80
16460,silver,None,2.45,16.5,0,925,decorative,130.81,78.48
16461,silver,None,2.41,17.0,0,925,decorative,128.67,77.20
16462,silver,None,2.46,17.0,0,925,decorative,131.34,78.80
16463,silver,None,2.46,17.0,0,925,decorative,131.34,78.80
16464,silver,None,2.46,17.0,0,925,decorative,131.34,78.80
16465,silver,None,2.47,17.0,0,925,decorative,131.87,79.12
16466,silver,None,2.47,17.0,1,925,decorative,131.87,52.75
16467,silver,None,2.51,16.5,0,925,decorative,134.01,80.41
16468,silver,None,2.49,16.5,0,925,decorative,132.94,79.76
16469,silver,None,5.2,18.5,0,925,decorative,197.96,138.57
16470,silver,None,5.37,18.5,0,925,decorative,251.85,176.30
16471,gold,"12 фианит Сваровски 1,0 Круг; 1 фианит Сваровски 4,0*4,0 Императорская мозаика",1.78,17.5,0,585,engagement,843.04,421.52
16472,silver,"1 Фианит SW Круг 4,00 0,092, 22 Фианит Круг 0,80 0,020",2.25,17.0,0,925,decorative,164.63,98.78
16473,silver,"1 Фианит SW Круг 4,00 0,092, 22 Фианит Круг 0,80 0,020",2.34,18.5,0,925,decorative,171.29,102.77
16474,silver,"1 Фианит SW Круг 4,00 0,092, 22 Фианит Круг 0,80 0,020",2.42,18.5,0,925,decorative,191.91,115.15
16475,silver,"1 Фианит SW Круг 4,00 0,092, 22 Фианит Круг 0,80 0,020",2.41,18.0,0,925,decorative,191.09,114.65
16476,silver,"1 Фианит SW Круг 4,00 0,092, 22 Фианит Круг 0,80 0,020",2.44,19.5,1,925,decorative,193.49,77.40
16477,silver,"1 Фианит SW Круг 4,00 0,092, 22 Фианит Круг 0,80 0,020",2.54,19.5,0,925,decorative,201.4,120.84
16478,silver,"1 Фианит SW Круг 4,00 0,092, 22 Фианит Круг 0,80 0,020",2.55,20.5,0,925,decorative,202.19,121.31
16479,silver,"1 Фианит SW Круг 4,00 0,092, 22 Фианит Круг 0,80 0,020",2.55,20.0,0,925,decorative,202.19,121.31
16480,gold,7 Фианит бесцветный Круг 1; 1 Фианит бесцветный Круг 4,1.62,17.5,0,585,decorative,752.18,451.31
16481,gold,7 Фианит бесцветный Круг 1; 1 Фианит бесцветный Круг 4,1.48,17.5,0,585,decorative,665.5,399.30
16482,gold,7 Фианит бесцветный Круг 1; 1 Фианит бесцветный Круг 4,1.71,19.0,0,585,decorative,768.9,461.34
16483,gold,7 Фианит бесцветный Круг 1; 1 Фианит бесцветный Круг 4,1.75,19.0,0,585,decorative,1029.18,514.59
16484,gold,7 Фианит бесцветный Круг 1; 1 Фианит бесцветный Круг 4,1.49,17.0,0,585,decorative,724.91,434.95
16485,gold,7 Фианит бесцветный Круг 1; 1 Фианит бесцветный Круг 4,1.61,17.5,0,585,decorative,933.64,560.18
16486,gold,7 Фианит бесцветный Круг 1; 1 Фианит бесцветный Круг 4,1.59,18.0,0,585,decorative,773.58,464.15
16487,silver,"26 Фианит Кр 1,0=0,208; 1 Жемчуг белый 12-12,5=10",4.82,19.0,0,925,decorative,1020.44,204.09
16488,gold,1 Аметист Овал 7*5; 14 Фианит бесцветный Круг 1,2.28,18.0,0,585,decorative,1050.92,630.55
16489,gold,1 Аметист Овал 7*5; 14 Фианит бесцветный Круг 1,2.18,17.5,0,585,decorative,1158.93,695.36
16490,gold,2 Топаз swiss Груша 6*4; 1 Топаз Лондон Круг 4; 1 Топаз Лондон Овал 5*3,1.81,18.5,0,585,decorative,790.21,474.13
16491,gold,2 Топаз swiss Груша 6*4; 1 Топаз Лондон Круг 4; 1 Топаз Лондон Овал 5*3,1.82,18.5,0,585,decorative,794.56,476.73
16492,gold,2 Топаз swiss Груша 6*4; 1 Топаз Лондон Круг 4; 1 Топаз Лондон Овал 5*3,1.64,18.5,0,585,decorative,697.9,418.74
16493,silver,"1 Аметист Круг 10; 4 Фианит б/ц Круг 1,5",2.74,17.0,0,925,decorative,206.71,124.03
16494,gold,"1 Фианит Swarovski Круг 5,00 0,173; 2 Фианит Круг 1,00; 2 Фианит Круг 1,25; 6 Фианит Круг 0,80",1.59,17.5,0,585,decorative,655.75,393.45
16495,gold,1 Фианит бесцветный Круг 4,2.39,19.0,0,585,decorative,1375.47,825.28
16496,gold,"1 Топаз swiss Овал 7*5; 5 Фианит бесцветный Круг 1; 14 Фианит бесцветный Круг 1,25",2.95,18.0,0,585,decorative,1338.77,803.26
16497,gold,"1Топаз нат. 4,05  22БРКр-57 1/2A 0,26",6.02,17.5,0,585,decorative,4908.77,3927.02
16498,gold,"1Топаз нат. 4,05  22БРКр-57 1/2A 0,26",6.04,17.0,0,585,decorative,4898.32,3918.66
16499,gold,"2 Фианит бесцветный Круг 2,75; 1 Фианит бесцветный Круг 4",1.65,16.5,0,585,decorative,689.29,413.57
16500,gold,"2 Фианит бесцветный Круг 2,75; 1 Фианит бесцветный Круг 4",1.65,16.5,0,585,decorative,905.88,543.53
16501,gold,"2 Фианит бесцветный Круг 2,75; 1 Фианит бесцветный Круг 4",1.7,17.0,0,585,decorative,933.37,560.02
16502,gold,"2 Фианит бесцветный Круг 2,75; 1 Фианит бесцветный Круг 4",1.71,17.0,0,585,decorative,714.35,428.61
16503,gold,"2 Фианит бесцветный Круг 2,75; 1 Фианит бесцветный Круг 4",1.64,16.0,0,585,decorative,900.43,540.26
16504,gold,"2 Фианит бесцветный Круг 2,75; 1 Фианит бесцветный Круг 4",1.69,17.0,0,585,decorative,778.46,467.08
16505,gold,"2 Фианит бесцветный Круг 2,75; 1 Фианит бесцветный Круг 4",1.62,16.0,0,585,decorative,691.76,415.06
16506,gold,"2 Фианит бесцветный Круг 2,75; 1 Фианит бесцветный Круг 4",1.72,17.0,0,585,decorative,875.43,525.26
16507,silver,None,4.92,19.0,0,925,pechatki,1280.92,256.18
16508,silver,"1 Фианит Swarovski Круг 5,00 0,176, 10 Фианит Круг 1,25 0,034",2.04,16.0,0,925,engagement,149.27,89.56
16509,silver,"1 Фианит Swarovski Круг 5,00 0,176, 10 Фианит Круг 1,25 0,034",2.16,18.0,0,925,engagement,158.07,94.84
16510,gold,"1 Фианит SWAROVSKI недраг Круг 5,5",1.58,16.0,0,585,decorative,670.71,402.43
16511,gold,"1 Фианит SWAROVSKI недраг Круг 5,5",1.57,16.0,0,585,decorative,875.82,525.49
16512,silver,1 Топаз Круг 5; 10 Фианит б/ц Круг 1,1.93,16.5,0,925,decorative,74.83,44.90
16513,gold,"1БРКр-57 3/6Б 0,17 ",2.06,16.0,0,585,engagement,2080.09,1664.07
16514,gold,"1БРКр-57 3/6Б 0,17 ",2.51,16.5,0,585,engagement,2428.0,1942.40
16515,gold,"1БРКр-57 3/6Б 0,17 ",2.58,17.0,0,585,engagement,2561.04,2048.83
16516,gold,"1БРКр-57 3/6Б 0,17 ",2.62,17.5,0,585,engagement,2476.5,1981.20
16517,gold,"1БРКр-57 3/6Б 0,17 ",2.63,17.0,0,585,engagement,2515.23,2012.18
16518,silver,"1 Фианит SW Круг 3,50 0,063, 2 Фианит Круг 1,75 0,017, 2 Фианит Круг 1,25 0,006",1.51,16.0,0,925,engagement,110.47,66.28
16519,silver,"1 Фианит SW Круг 3,50 0,063, 2 Фианит Круг 1,75 0,017, 2 Фианит Круг 1,25 0,006",1.62,17.5,0,925,engagement,128.5,77.10
16520,silver,"1 Фианит SW Круг 3,50 0,063, 2 Фианит Круг 1,75 0,017, 2 Фианит Круг 1,25 0,006",1.63,17.5,0,925,engagement,129.29,77.57
16521,silver,"1 Фианит SW Круг 3,50 0,063, 2 Фианит Круг 1,75 0,017, 2 Фианит Круг 1,25 0,006",1.57,17.5,0,925,engagement,124.5,74.70
16522,silver,"1 Фианит SW Круг 3,50 0,063, 2 Фианит Круг 1,75 0,017, 2 Фианит Круг 1,25 0,006",1.59,16.5,0,925,engagement,126.1,75.66
16523,silver,"1 Фианит SW Круг 3,50 0,063, 2 Фианит Круг 1,75 0,017, 2 Фианит Круг 1,25 0,006",1.6,16.5,0,925,engagement,126.9,76.14
16524,silver,"1 Фианит SW Круг 3,50 0,063, 2 Фианит Круг 1,75 0,017, 2 Фианит Круг 1,25 0,006",1.62,16.5,0,925,engagement,128.5,77.10
